dataset,symbol,month,status,bytes,sha256,path
klines,BNBUSDT,2023-02,DOWNLOADED_VERIFIED,1842,393ed752cf9d8dc80ea5bd8f04a0d4d2d3325e9bf3d823740bb4d4d401bfa702,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2023-02.zip
klines,BNBUSDT,2023-03,DOWNLOADED_VERIFIED,2004,9aab322a8bd7c72244a9cad6f04b9089ac030fcd8cfc845b665201c2c2d917d6,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2023-03.zip
klines,BNBUSDT,2023-04,DOWNLOADED_VERIFIED,1920,b932afb360be47ff19b1df93de640ac0ff254ec576520575015b6f8cb2ed1876,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2023-04.zip
klines,BNBUSDT,2023-05,DOWNLOADED_VERIFIED,1957,21311530eb24af3c83b662fbaad1b1d1691e20d4ef891abbda991138ce7817d6,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2023-05.zip
klines,BNBUSDT,2023-06,DOWNLOADED_VERIFIED,1959,8328ba61fd3a671af42b9faae3ce032c784b37bbd9a399e1f735f1101648a11a,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2023-06.zip
klines,BNBUSDT,2023-07,DOWNLOADED_VERIFIED,1979,87d9e82a1183f64c78015efc477d5e2267b86ea99a6d2b162f3da3598e88216b,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2023-07.zip
klines,BNBUSDT,2023-08,DOWNLOADED_VERIFIED,1936,000374a9a7735060e86bc9fdebe1e34f582c5c269160cbc9bb2b50e1f157dab1,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2023-08.zip
klines,BNBUSDT,2023-09,DOWNLOADED_VERIFIED,1868,be216d02a1acbd0cee1be8587310ed88c10edf377e3d2d4a2a9b9d559697e4a2,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2023-09.zip
klines,BNBUSDT,2023-10,DOWNLOADED_VERIFIED,1924,4eab7396108837d86c471a932f04176ee68cc57a9ac5bebf759c97e48379bf22,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2023-10.zip
klines,BNBUSDT,2023-11,DOWNLOADED_VERIFIED,1913,b62b37668d553712413032faa0bd443164cbdbf4c550d1dd073a6dca2fdd7a1a,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2023-11.zip
klines,BNBUSDT,2023-12,DOWNLOADED_VERIFIED,1999,a27f70add22f836f9775ec8d6e8b0f805a5622715da692b81a485c770975c953,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2023-12.zip
klines,BNBUSDT,2024-01,DOWNLOADED_VERIFIED,1993,b3162fe78333c6c1c0a6e23f3c8b4d7e54652ba446f7c59265f40f5ebff1ec3b,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2024-01.zip
klines,BNBUSDT,2024-02,DOWNLOADED_VERIFIED,1896,0cf446ef9f3507fda21c97f6e7a9ea915d5299f5da108db836c40b342d98c04a,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2024-02.zip
klines,BNBUSDT,2024-03,DOWNLOADED_VERIFIED,2062,73090e73201a4d13fc1d5610060d9d852dc2f987af23192756ec3e73b9d48529,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2024-03.zip
klines,BNBUSDT,2024-04,DOWNLOADED_VERIFIED,1971,0d5f83abf65b0e91315bea9e4d63a3b57fb75addeb445b257accbfbcc97a8242,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2024-04.zip
klines,BNBUSDT,2024-05,DOWNLOADED_VERIFIED,1989,88d8edc208319e515bd39c5a24237ef938e24d931919555354470917c104613d,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2024-05.zip
klines,BNBUSDT,2024-06,DOWNLOADED_VERIFIED,1941,3dee35cac3e6447e04808f27c79f3305278f7c1efa883060efcfb088d705d78a,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2024-06.zip
klines,BNBUSDT,2024-07,DOWNLOADED_VERIFIED,1973,2250e81821681497bbfce8c8f81a7f7e6d46a62fc2ce03163f19c9070b37ecad,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2024-07.zip
klines,BNBUSDT,2024-08,DOWNLOADED_VERIFIED,2008,63daf86fab255eee95810672895b94f327aadddf628c6363584466fef3478c0e,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2024-08.zip
klines,BNBUSDT,2024-09,DOWNLOADED_VERIFIED,1939,a1ea2db0add5f5dfe28b7e879a4d3862e79ea2d77f0f9f12c03022cacc17b4a0,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2024-09.zip
klines,BNBUSDT,2024-10,DOWNLOADED_VERIFIED,1971,2b62e172b6826e4fe712eb5aa4eca6882f03b32efa9033776bfffd809a8fce48,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2024-10.zip
klines,BNBUSDT,2024-11,DOWNLOADED_VERIFIED,1975,955347addb703c9303909cee1075e5cbb2f0d9625b34cd1b5d8c6f5546e5654d,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2024-11.zip
klines,BNBUSDT,2024-12,DOWNLOADED_VERIFIED,2027,e414d3a86502536230750bdeaca3430b2463b4c75ea1a7e5bc932fac5aff50cf,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2024-12.zip
klines,BNBUSDT,2025-01,DOWNLOADED_VERIFIED,1987,a8754c08a56ecbd4a13f15d09050de41fd0fdb8ce56f24bef55e9c6f0b87fc94,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2025-01.zip
klines,BNBUSDT,2025-02,DOWNLOADED_VERIFIED,1848,8011f25a71515f529e6de9244e8ce79ba7d12f50f30e7f8290cb8841ed7d2c47,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2025-02.zip
klines,BNBUSDT,2025-03,DOWNLOADED_VERIFIED,2018,23ad15bc557a7102a83113988a5723bf86d4790c212c6b65c7ad86054ecf27a7,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2025-03.zip
klines,BNBUSDT,2025-04,DOWNLOADED_VERIFIED,1931,0d0116d23526ec8afc963d1b9cc9e25f103ff36d8eee6536cdf520bff4fcf9b3,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2025-04.zip
klines,BNBUSDT,2025-05,DOWNLOADED_VERIFIED,1987,3b457deec52da8a195f4b2a1e8ebaa8468a3331a40ab61d652a310fd5715b4b2,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2025-05.zip
klines,BNBUSDT,2025-06,DOWNLOADED_VERIFIED,1906,b4e12bfe46ed13bba028666c827cd7bd968978cf964252f8ffdd60c190790d43,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2025-06.zip
klines,BNBUSDT,2025-07,DOWNLOADED_VERIFIED,1981,9d9eb90361d2a5821c056cf0247edb4aeec08ec62960b5df093e3c36051fe821,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2025-07.zip
klines,BNBUSDT,2025-08,DOWNLOADED_VERIFIED,1990,1da9cf8c42aff4a83a6455fcd82749c9ec6c8a26996ff08e80e7282b112d2ab1,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2025-08.zip
klines,BNBUSDT,2025-09,DOWNLOADED_VERIFIED,1954,3865163cfa54bc0d77e138d4691817baa27bd3be85a5435ba806d65e50e459ee,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2025-09.zip
klines,BNBUSDT,2025-10,DOWNLOADED_VERIFIED,2083,d1671c0108c3ab10725491f92cd5d5ec0a7d557265d6b190a9c76f5d0cba9e32,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2025-10.zip
klines,BNBUSDT,2025-11,DOWNLOADED_VERIFIED,1974,2860e06ec33559b66114315fb89e00a631d71e389aab407b4edcd2168a55d6f8,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2025-11.zip
klines,BNBUSDT,2025-12,DOWNLOADED_VERIFIED,1977,f015a05494f21933023c5922eaf15c811f919320fd3b27dc4163e6a44f4b6dbe,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2025-12.zip
klines,BNBUSDT,2026-01,DOWNLOADED_VERIFIED,1983,9161383f4d293a7c8fb3a0c30a45c4af00bf2ffe4001469a17c3403c563d52fc,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2026-01.zip
klines,BNBUSDT,2026-02,DOWNLOADED_VERIFIED,1835,5dcf8b983d3c36d2ba3234e4fd43da6acd414c4d2281a069d12c8c4f1fdda0a8,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2026-02.zip
klines,BNBUSDT,2026-03,DOWNLOADED_VERIFIED,1984,7e95cbc7cf88dc415bba6ee95abc5b553d8ea212666123974048e8b91019f07a,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2026-03.zip
klines,BNBUSDT,2026-04,DOWNLOADED_VERIFIED,1913,42e3cf7908a65a0b2b926870d07b1eb0f781b5933e7cd968df2198ba7fb1e118,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2026-04.zip
klines,BNBUSDT,2026-05,DOWNLOADED_VERIFIED,1993,4956b4ccfab5ad898125ce44cd494e413dfb0ce3c1a42cc7ba7c393b6a140c1d,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2026-05.zip
klines,BNBUSDT,2026-06,DOWNLOADED_VERIFIED,1942,fcd78664f9ca4891a12e15455aa73a33589897e7f3bbffdcd14e1fba4c5ec989,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2026-06.zip
klines,BNBUSDT,2026-07,DOWNLOADED_VERIFIED,1941,b3246dfab81d09f8de33f6ec6fe27a43e3acba8bed2662a61e24f8f2a64b517c,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2026-07.zip
klines,BNBUSDT,2026-08,DOWNLOADED_VERIFIED,1981,98ed6ffaec8b65b6320759b96d28ef8b16230fcf70ce5718c8fc48fdcc0ab4b1,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BNBUSDT\BNBUSDT-1d-2026-08.zip
klines,BTCUSDT,2019-09,NOT_PUBLISHED,0,,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2019-09.zip
klines,BTCUSDT,2019-10,NOT_PUBLISHED,0,,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2019-10.zip
klines,BTCUSDT,2019-11,NOT_PUBLISHED,0,,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2019-11.zip
klines,BTCUSDT,2019-12,NOT_PUBLISHED,0,,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2019-12.zip
klines,BTCUSDT,2020-01,DOWNLOADED_VERIFIED,1978,83f80bb879d556dc26e10bd8dca5d6a1d4484247dd1a536431fad767f7978268,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2020-01.zip
klines,BTCUSDT,2020-02,DOWNLOADED_VERIFIED,1866,222261bba40db8b35ace2cf48e4b031acc262959afe51606d6006f85e80b7afb,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2020-02.zip
klines,BTCUSDT,2020-03,DOWNLOADED_VERIFIED,2025,5995a21df99508a3d3605c9aa7a54acf8bfa08d8dd5f1d1ed79031baf41e953a,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2020-03.zip
klines,BTCUSDT,2020-04,DOWNLOADED_VERIFIED,1945,ece152d49d8dadf02e6d3f3193071ba94a71bf571a4565374255f91624122c3d,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2020-04.zip
klines,BTCUSDT,2020-05,DOWNLOADED_VERIFIED,2014,2b9c8f3955539dc29dcb25d6915e35f434c82eddca4483e9c062310e6cd85acd,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2020-05.zip
klines,BTCUSDT,2020-06,DOWNLOADED_VERIFIED,1922,d52e253535b75f5af2442d620d3eb3d1e06e1e565c8ed92fb93a96b449bce7b5,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2020-06.zip
klines,BTCUSDT,2020-07,DOWNLOADED_VERIFIED,1983,03a84112408f3ce5beedd98af8195cd53482b5271b434e1c48e5ea3c629ddb23,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2020-07.zip
klines,BTCUSDT,2020-08,DOWNLOADED_VERIFIED,2008,92cca88204659005d28e1c6b49ab0a06051adea7d2ba7e918b4d8e4b178d86f5,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2020-08.zip
klines,BTCUSDT,2020-09,DOWNLOADED_VERIFIED,1953,33dfb6af799a004f676b8cf9c81f6db3cbdb4e9183d256a626c24a8e4adf80e5,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2020-09.zip
klines,BTCUSDT,2020-10,DOWNLOADED_VERIFIED,2006,22fefc0b40cec702ff683c2ef9d25c1e249677ca8055cef4d07d83839e480ad8,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2020-10.zip
klines,BTCUSDT,2020-11,DOWNLOADED_VERIFIED,1998,15297014b7d6ee07dd90d97e4192e0949817da3c53ed26ef467857a53f29e0c4,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2020-11.zip
klines,BTCUSDT,2020-12,DOWNLOADED_VERIFIED,2068,6cba4bb0135c45c8be87a88d0ea712455aa805b36faa431ebf30937b12d52c1d,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2020-12.zip
klines,BTCUSDT,2021-01,DOWNLOADED_VERIFIED,2115,6a4dbacb435eac93e60896bd62a2320d313e6578f295a62f77cbee0d706a9981,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2021-01.zip
klines,BTCUSDT,2021-02,DOWNLOADED_VERIFIED,1934,294d0696237dc225217df26103e78ac640850c34b0b6c2d44aa64a2f84a67884,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2021-02.zip
klines,BTCUSDT,2021-03,DOWNLOADED_VERIFIED,2098,80d5f940649faa70cf374a2a7646d032eeb22582966125db4d24cf973c7cf899,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2021-03.zip
klines,BTCUSDT,2021-04,DOWNLOADED_VERIFIED,2032,ec58d64320061a7a5b57238490b787e7376e72131d3d06e768120e2f5cd0c8c8,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2021-04.zip
klines,BTCUSDT,2021-05,DOWNLOADED_VERIFIED,2123,12f232d27edb5c507bd8686108bfbe4cb6c6959960f1ff3b39a5ac831ffaf2b1,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2021-05.zip
klines,BTCUSDT,2021-06,DOWNLOADED_VERIFIED,2047,10000897f2df8f86b2b6a8b218b7b5b9132fc0f25bd930c2444d458d843a00d9,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2021-06.zip
klines,BTCUSDT,2021-07,DOWNLOADED_VERIFIED,2104,c3a7cd0aeda605a8b5ff327a0c596c9d60d2457d8673c3607757c9837c282178,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2021-07.zip
klines,BTCUSDT,2021-08,DOWNLOADED_VERIFIED,2085,baf5fe9492f95a56f91bf80e17548294c992983e495017358be23b4c1174d214,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2021-08.zip
klines,BTCUSDT,2021-09,DOWNLOADED_VERIFIED,2024,5ed176eb237c35110cd48dd219fe2d5acc59dbee1c7eb431643b1a3e14709976,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2021-09.zip
klines,BTCUSDT,2021-10,DOWNLOADED_VERIFIED,2094,04be35f0945d02265243f1d7b42efc9bf3814d6c576bb629a8eac4a20ab1e032,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2021-10.zip
klines,BTCUSDT,2021-11,DOWNLOADED_VERIFIED,2029,17814825202c6e1bf932c9d0b3e0fc682c73eb5dd0df23be323d3fa72909722c,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2021-11.zip
klines,BTCUSDT,2021-12,DOWNLOADED_VERIFIED,2093,fa6f4fa8893ae41c856eab979d83baea8c09ac94a2d84d7942bef4c047c995d8,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2021-12.zip
klines,BTCUSDT,2022-01,DOWNLOADED_VERIFIED,2173,6a345421a9e4146b8d352356c38c0c2cc21628c34e6a3f6668cf04d37de79f45,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2022-01.zip
klines,BTCUSDT,2022-02,DOWNLOADED_VERIFIED,1997,2741e3ec53804c9d4b3c57f22845923e72249f63f075525c8be875f7c0db286f,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2022-02.zip
klines,BTCUSDT,2022-03,DOWNLOADED_VERIFIED,2148,191cf0aba3059eacf6454b83ff803f485838be410e35910de0d38457590e9d19,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2022-03.zip
klines,BTCUSDT,2022-04,DOWNLOADED_VERIFIED,2064,4bcb1a9e65a403b34f198b588a74de469863b33ddd1236133683df32e9ffe843,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2022-04.zip
klines,BTCUSDT,2022-05,DOWNLOADED_VERIFIED,2153,aa39198db26d5807ff161bd10f0d3b16e5d4b9be69625d578f7634cbad55b37d,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2022-05.zip
klines,BTCUSDT,2022-06,DOWNLOADED_VERIFIED,2087,9119db08b2dc695ee1d5a2921783268d06f2ac10afba2f05cba9593b42a3236b,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2022-06.zip
klines,BTCUSDT,2022-07,DOWNLOADED_VERIFIED,2149,2232be04f9d396322450c5767efd273a3f87baf14760810bcfe2349c204a5f3a,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2022-07.zip
klines,BTCUSDT,2022-08,DOWNLOADED_VERIFIED,2145,44418c0424e55351148f9fdc5d63523dfeb8ca1a7ec52d44cba7b90501720d8c,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2022-08.zip
klines,BTCUSDT,2022-09,DOWNLOADED_VERIFIED,2083,d37049af761f66e66db0b0548f0fce7e31c24a10f9fc119ccead302884af6e76,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2022-09.zip
klines,BTCUSDT,2022-10,DOWNLOADED_VERIFIED,2108,2682556173f1e1182dadc6b3cbcb8d8f84a9b717d650afbaca93cc1b93799918,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2022-10.zip
klines,BTCUSDT,2022-11,DOWNLOADED_VERIFIED,2067,62f762325984c36ab67cb12112a329b935dd8a646198bc0d44700b1553e9cfe1,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2022-11.zip
klines,BTCUSDT,2022-12,DOWNLOADED_VERIFIED,2071,2f8916fa91c619ab58450ad358fba3b2349c879c5f9f029aaffba0e3acf2cbd0,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2022-12.zip
klines,BTCUSDT,2023-01,DOWNLOADED_VERIFIED,2133,3de9bef6b4cc6efcd32e4620aff1f27921432003184ca65f43cb03f943b085a1,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2023-01.zip
klines,BTCUSDT,2023-02,DOWNLOADED_VERIFIED,1954,c2567987f8ceaa7fbaf9b5889eb7052d858e7e33707aa1e353a8c777111cee4a,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2023-02.zip
klines,BTCUSDT,2023-03,DOWNLOADED_VERIFIED,2158,73c38a0c2ca448fe651c9242f62835d5fc2b3392d9b3878974cf469c6a9f147b,C:\Users\vntfadmin\OneDrive - THG\Documents\Build Signal Bot\core4_portfolio_allocator\data\binance_usdm\klines\BTCUSDT\BTCUSDT-1d-2023-03.zip
