year,days,total_return,cagr,sharpe,max_drawdown,trades,win_rate,profit_factor,mean_r,median_holding_days,minimum_equity,maximum_initial_gross,final_equity,reconciled_equity,reconciliation_error
2021,365,0.0721770455911348,0.07238234356408957,1.8877149405238487,-0.020855208479860332,45,0.5777777777777777,2.140812954864127,0.4476628977660004,7.0,0.9979319498425446,0.11481024183645944,1.0721770455911364,1.0721770455911357,6.661338147750939e-16
2022,365,-0.005886829948599237,-0.005902954731185295,-0.18621825910493386,-0.037460094497188345,25,0.4,0.8850167707949755,-0.06169547429826453,13.0,0.9936126970111863,0.10629848252612172,0.994113170051401,0.9941131700514005,4.440892098500626e-16
2023,365,0.040181973478514044,0.040294558329736274,1.1055913410918552,-0.02932538121544792,35,0.5428571428571428,1.6950080209573386,0.3288113813179099,8.0,0.9998688145641137,0.20721372811119015,1.040181973478514,1.0401819734785136,4.440892098500626e-16
2024,366,0.010959023065417739,0.010959023065417739,0.35647303703339134,-0.031365363679535796,31,0.5483870967741935,1.2225858067879503,0.1055183587990194,7.0,0.9883503529607237,0.18037898931221863,1.0109590230654186,1.0109590230654188,2.220446049250313e-16
2025,365,0.007774485383065688,0.007795926898738648,0.3241578531832789,-0.017919472663767366,29,0.5862068965517241,1.1900395706407965,0.0785681757550989,5.0,0.9920164756400432,0.20583046645424713,1.007774485383065,1.007774485383063,1.9984014443252818e-15
2026,243,0.036193987285768614,0.055089288373987966,1.4204536787981088,-0.019246369442933564,20,0.6,2.4079046289869854,0.5188845373245587,7.5,0.9923498615775586,0.29177918809457265,1.036193987285769,1.0361939872857695,4.440892098500626e-16
