symbol,side,timeframe,entry_time,entry,initial_stop,tp1,tp2,tp3,max_holding_hours,exit_time,holding_days,exit_reason,initial_notional,initial_risk_cash,entry_fee,exit_fees,price_pnl,funding_pnl,net_pnl,net_return_on_notional,realized_r,tp1_hit,tp2_hit,tp3_hit,paper_only,fold_year
BTCUSDT,SHORT,1d,2022-12-12 00:00:00+00:00,17077.3,17894.93,16259.669999999998,15442.039999999999,14624.409999999998,672,2022-12-13 00:00:00+00:00,1.0,STOP,0.07549263775122346,0.003614449907452168,0.0001509852755024469,0.00015821417531735124,-0.003614449907452168,1.4332920697161475e-05,-0.003909316437574805,-0.05178407529562642,-1.0815799188459327,False,False,False,True,2022
SOLUSDT,SHORT,1d,2022-12-05 00:00:00+00:00,13.7,15.807699999999999,11.5923,9.4846,7.376899999999999,672,2022-12-31 00:00:00+00:00,26.0,TP1+TP2+END_OF_FOLD,0.023506068350311528,0.0036163314059818683,4.7012136700623053e-05,3.518438068045591e-05,0.005913878010083577,-0.0003311377450575972,0.005500543747644901,0.23400526475419706,1.5210286697027566,True,True,False,True,2022
BTCUSDT,SHORT,1d,2022-12-19 00:00:00+00:00,16730.4,17672.65,15788.150000000001,14845.900000000001,13903.650000000001,672,2022-12-31 00:00:00+00:00,12.0,END_OF_FOLD,0.06404285390555377,0.0036068700743860293,0.00012808570781110753,0.00012660965676235904,0.0007380255243742499,0.00014735798185886277,0.0006306881416596459,0.00984790813023017,0.1748574605274639,False,False,False,True,2022
SOLUSDT,SHORT,1d,2023-01-02 00:00:00+00:00,9.977,11.846300000000001,8.1077,6.2383999999999995,4.3690999999999995,672,2023-01-02 00:00:00+00:00,0.0,STOP,0.018680522120579888,0.0035,3.736104424115978e-05,4.436104424115978e-05,-0.0035,-4.5466622267693775e-05,-0.0036271887107500135,-0.19416955732484725,-1.036339631642861,False,False,False,True,2023
SOLUSDT,SHORT,1d,2023-01-09 00:00:00+00:00,14.464,16.7468,12.1812,9.898399999999999,7.615599999999999,672,2023-01-09 00:00:00+00:00,0.0,STOP,0.02204313783327937,0.00347898748933975,4.4086275666558744e-05,5.1044250645238235e-05,-0.00347898748933975,-6.811632866508546e-07,-0.0035747991789381976,-0.1621728814643252,-1.0275401075433677,False,False,False,True,2023
BTCUSDT,SHORT,1d,2023-01-02 00:00:00+00:00,16610.4,17389.730000000003,15831.070000000002,15051.740000000002,14272.41,672,2023-01-10 00:00:00+00:00,8.0,STOP,0.07459792385767246,0.0035,0.0001491958477153449,0.00015619584771534492,-0.0035,9.86767923453477e-05,-0.0037067149030853425,-0.04968925020162077,-1.0590614008815264,False,False,False,True,2023
BNBUSDT,LONG,1d,2023-01-16 00:00:00+00:00,302.2,284.09,320.31,338.42,356.53000000000003,672,2023-01-18 00:00:00+00:00,2.0,STOP,0.057767082554173524,0.003461819540225292,0.00011553416510834705,0.00010861052602789646,-0.003461819540225292,0.0,-0.0036859642313615357,-0.06380734612839184,-1.0647476532302595,False,False,False,True,2023
ETHUSDT,LONG,1d,2023-01-16 00:00:00+00:00,1553.48,1459.13,1647.83,1742.18,1836.5300000000002,672,2023-01-24 00:00:00+00:00,8.0,TP1+STOP,0.05699912474137989,0.0034618195402252925,0.00011399824948275978,0.00011572915925287245,0.0008654548850563231,-0.0001423045162629738,0.0004934229600577171,0.008656676085755835,0.142532836944356,True,False,False,True,2023
SOLUSDT,SHORT,1d,2023-01-16 00:00:00+00:00,22.903,26.7989,19.007099999999998,15.111199999999998,11.2153,672,2023-01-29 00:00:00+00:00,13.0,STOP,0.02035115196226285,0.003461819540225292,4.07023039245257e-05,4.762594300497629e-05,-0.003461819540225292,0.0001018711740970837,-0.00344827661305771,-0.16943889070514784,-0.9960879164814291,False,False,False,True,2023
BNBUSDT,LONG,1d,2023-01-23 00:00:00+00:00,303.19,278.06,328.32,353.45,378.58000000000004,672,2023-01-30 00:00:00+00:00,7.0,SIGNAL_INVALID,0.04167521181010577,0.0034542632434709517,8.335042362021155e-05,8.718269020309932e-05,0.0019161332914438944,-3.1422747921259984e-05,0.0017141774296993233,0.041131822856954374,0.4962497959411062,False,False,False,True,2023
BTCUSDT,LONG,1d,2023-01-23 00:00:00+00:00,22704.7,21249.38,24160.02,25615.34,27070.659999999996,672,2023-02-06 00:00:00+00:00,14.0,TP1+SIGNAL_INVALID,0.05389056060800025,0.0034542632434709513,0.00010778112121600051,0.00011030789916069269,0.0012633889723460917,-0.00021824294548179662,0.000827057006487602,0.015346973517377408,0.2394307984635674,True,False,False,True,2023
ETHUSDT,LONG,1d,2023-01-30 00:00:00+00:00,1645.67,1476.912,1814.428,1983.1860000000001,2151.9440000000004,672,2023-02-06 00:00:00+00:00,7.0,SIGNAL_INVALID,0.03366661736256104,0.0034523999421944116,6.733323472512208e-05,6.665035681669434e-05,-0.0003414389542138737,-6.993862466004765e-05,-0.0005453611704157378,-0.01619887036890753,-0.15796581495395803,False,False,False,True,2023
SOLUSDT,SHORT,1d,2023-01-30 00:00:00+00:00,26.09,31.1504,21.0296,15.969199999999997,10.908799999999996,672,2023-02-13 00:00:00+00:00,14.0,TP1+SIGNAL_INVALID,0.01779960368584542,0.0034523999421944107,3.559920737169084e-05,2.9159421280796546e-05,0.0032198930454471453,2.0373873705577833e-05,0.0031755082905002355,0.17840331428420844,0.9197973420431187,True,False,False,True,2023
BTCUSDT,LONG,1d,2023-02-20 00:00:00+00:00,24265.9,22517.32,26014.480000000003,27763.06,29511.640000000003,672,2023-03-03 00:00:00+00:00,11.0,STOP,0.047969990848960024,0.003456676513076976,9.593998169792005e-05,8.902662867176609e-05,-0.003456676513076976,-0.00010379326579081327,-0.0037454363892374756,-0.07807873887302764,-1.0835368525426345,False,False,False,True,2023
ETHUSDT,LONG,1d,2023-02-20 00:00:00+00:00,1680.46,1530.14,1830.78,1981.1,2131.42,672,2023-03-07 00:00:00+00:00,15.0,STOP,0.03864293915091364,0.003456676513076976,7.728587830182728e-05,7.037252527567332e-05,-0.003456676513076976,-0.00011517676473954882,-0.0037195116813940254,-0.09625333277233611,-1.0760369584260245,False,False,False,True,2023
BNBUSDT,LONG,1d,2023-02-20 00:00:00+00:00,311.27,281.767,340.77299999999997,370.27599999999995,399.77899999999994,672,2023-03-09 00:00:00+00:00,17.0,STOP,0.0364695013464892,0.0034566765130769764,7.29390026929784e-05,6.602564966682445e-05,-0.0034566765130769764,0.0001073320138657916,-0.0034883091515709877,-0.09565003695634013,-1.0091511711825916,False,False,False,True,2023
BTCUSDT,LONG,1d,2023-03-06 00:00:00+00:00,22419.3,20383.73,24454.87,26490.44,28526.009999999995,672,2023-03-09 00:00:00+00:00,3.0,STOP,0.03771457026702009,0.003424310651913221,7.542914053404017e-05,6.858051923021374e-05,-0.003424310651913221,-2.5053389142202452e-05,-0.003593373700819678,-0.0952781292582284,-1.0493714110932073,False,False,False,True,2023
