year,days,total_return,cagr,sharpe,max_drawdown,trades,win_rate,profit_factor,mean_r,median_holding_days,minimum_equity,maximum_initial_gross,final_equity,reconciled_equity,reconciliation_error
2021,365,0.061608410208150666,0.061782788244547415,1.6685946777608067,-0.020751695095353462,42,0.5952380952380952,2.1230900176371397,0.41099405787617305,6.625,0.9981582418949385,0.11480393420748383,1.061608410208151,1.061608410208154,2.886579864025407e-15
2022,365,0.007881119867393593,0.007902856625487065,0.29994401102935064,-0.031018753169133606,18,0.4444444444444444,1.2392534397406576,0.13136101176282428,15.6875,0.9966789301207533,0.08660921995940357,1.0078811198673938,1.0078811198673947,8.881784197001252e-16
2023,365,0.03202445462021708,0.03211383170338,0.9064198793282815,-0.022921159241573008,28,0.6785714285714286,2.024275748615514,0.3251999734425847,9.729166666666668,0.9990139427588927,0.191517376203251,1.0320244546202169,1.032024454620217,2.220446049250313e-16
2024,366,0.012433502390705842,0.012433502390705842,0.42191431450773914,-0.028869628937770564,31,0.5483870967741935,1.2494895139770505,0.120205364302757,6.458333333333333,0.9883524165535462,0.1803787833000982,1.0124335023907056,1.0124335023907047,8.881784197001252e-16
2025,365,0.019006034249297254,0.019058743072378315,0.8063834543342544,-0.017893935707519182,24,0.6666666666666666,1.6343327198587643,0.22670552741705652,6.833333333333334,0.9960333091018122,0.2058302494289082,1.019006034249298,1.0190060342493004,2.4424906541753444e-15
2026,243,0.04806923710829425,0.07337993551031974,2.0053189826022515,-0.010116173705968068,13,0.8461538461538461,8.81350265989437,1.0431790528647298,9.541666666666666,1.0,0.29298830975799517,1.0480692371082945,1.0480692371082916,2.886579864025407e-15
