symbol,side,timeframe,entry_time,entry,initial_stop,tp1,tp2,tp3,max_holding_hours,exit_time,holding_days,exit_reason,initial_notional,initial_risk_cash,entry_fee,exit_fees,price_pnl,funding_pnl,net_pnl,net_return_on_notional,realized_r,tp1_hit,tp2_hit,tp3_hit,paper_only,fold_year
ETHUSDT,LONG,1d,2021-01-03 00:00:00+00:00,775.04,678.1999999999999,871.88,968.72,1162.4,2160,2021-01-04 06:00:00+00:00,1.25,TP1+TP2+TP3,0.02801156546881453,0.0035000000000000005,5.602313093762906e-05,7.562313093762907e-05,0.009800000000000001,-0.0001368787150000516,0.00953147502312469,0.3402692731948933,2.7232785780356257,True,True,True,True,2021
BTCUSDT,LONG,1d,2021-01-03 00:00:00+00:00,32198.41,28769.92,35626.9,39055.39,45912.37,2160,2021-01-04 10:00:00+00:00,1.4166666666666667,STOP,0.03286999087061649,0.0034999999999999996,6.573998174123299e-05,5.873998174123298e-05,-0.0034999999999999996,-0.0002673201994301571,-0.0038918001629126226,-0.11839979445785682,-1.111942903689321,False,False,False,True,2021
ETHUSDT,LONG,1d,2021-01-05 00:00:00+00:00,1043.12,896.0599999999998,1190.1799999999998,1337.24,1631.3600000000001,2160,2021-01-10 20:00:00+00:00,5.833333333333333,TP1+TP2+STOP,0.024956902264173582,0.0035184466283547135,4.991380452834716e-05,5.906176576206942e-05,0.004573980616861126,-0.0006391397520994594,0.00382586529447125,0.15329888517307694,1.0873734061045828,True,True,False,True,2021
BTCUSDT,LONG,1d,2021-01-07 00:00:00+00:00,36825.77,32289.693999999996,41361.846,45897.92199999999,54970.07399999999,2160,2021-01-10 20:00:00+00:00,3.8333333333333335,TP1+STOP,0.028682990974895586,0.003533075532960764,5.736598194979118e-05,5.877921216297549e-05,0.0007066151065921528,-0.0003774473192226957,0.00021302259325669049,0.007426791489183807,0.060293812365277887,True,False,False,True,2021
BNBUSDT,LONG,1d,2021-01-04 00:00:00+00:00,41.301,35.9403,46.6617,52.022400000000005,62.74380000000001,2160,2021-01-11 16:00:00+00:00,7.666666666666667,STOP,0.027154367767546914,0.003524525297002222,5.4308735535093826e-05,4.7259684941089383e-05,-0.003524525297002222,-0.0007243125974831601,-0.004350406314961565,-0.16021018615505678,-1.2343240432014473,False,False,False,True,2021
SOLUSDT,LONG,1d,2021-01-09 00:00:00+00:00,3.222,2.4498100000000003,3.9941899999999997,4.76638,6.31076,2160,2021-01-21 21:00:00+00:00,12.875,TP1+STOP,0.014779480893964357,0.0035420755280913506,2.9558961787928716e-05,3.097579199916525e-05,0.0007084151056182701,-0.00037132448994041286,0.0002765558618907633,0.018712149897206685,0.07807734750359363,True,False,False,True,2021
BNBUSDT,LONG,1d,2021-01-18 00:00:00+00:00,45.861,38.671099999999996,53.0509,60.24079999999999,74.6206,2160,2021-01-21 22:00:00+00:00,3.9166666666666665,STOP,0.022502523055674094,0.0035278535251737036,4.5005046111348186e-05,3.7949339061000785e-05,-0.0035278535251737036,-0.00018950673943622323,-0.0038003146497822757,-0.16888393538714816,-1.0772314164021752,False,False,False,True,2021
ETHUSDT,LONG,1d,2021-01-20 00:00:00+00:00,1367.38,1045.643,1689.1170000000002,2010.854,2654.328,2160,2021-01-22 00:00:00+00:00,2.0,STOP,0.014952771857656373,0.0035183050499252508,2.9905543715312745e-05,2.2868933615462245e-05,-0.0035183050499252508,-6.272934689003837e-05,-0.0036338088741460642,-0.2430190809261508,-1.0328293944333415,False,False,False,True,2021
BNBUSDT,LONG,1d,2021-02-02 00:00:00+00:00,51.461,44.3792,58.5428,65.6246,79.78819999999999,2160,2021-02-08 23:00:00+00:00,6.958333333333333,TP1+TP2+TP3,0.025415121602625473,0.0034974992356439465,5.083024320525095e-05,7.041623892485704e-05,0.009792997859803046,6.016238990860203e-05,0.00973191376758154,0.382918245277103,2.782534923353525,True,True,True,True,2021
BNBUSDT,LONG,1d,2021-02-09 00:00:00+00:00,80.146,69.55630000000001,90.7357,101.3254,122.50479999999999,2160,2021-02-10 05:00:00+00:00,1.2083333333333333,TP1+TP2+TP3,0.026974150684972643,0.0035640975658005965,5.394830136994529e-05,7.390724773842863e-05,0.009979473184241673,-0.00018845791519565635,0.009663159719937644,0.3582377748531304,2.7112500546171288,True,True,True,True,2021
SOLUSDT,LONG,1d,2021-01-31 00:00:00+00:00,4.244,3.14816,5.33984,6.43568,8.62736,2160,2021-02-10 20:00:00+00:00,10.833333333333334,TP1+TP2+TP3,0.013530101041761167,0.0034935970606982934,2.7060202083522335e-05,4.662434562343278e-05,0.009782071769955221,-0.0005596492211174551,0.00914873800113081,0.6761766207726673,2.6187158513644326,True,True,True,True,2021
SOLUSDT,LONG,1d,2021-02-11 00:00:00+00:00,9.1098,7.53498,10.68462,12.25944,15.40908,2160,2021-02-17 04:00:00+00:00,6.166666666666667,STOP,0.020806691331735586,0.00359687299864364,4.161338266347117e-05,3.441963666618389e-05,-0.00359687299864364,-0.0005305827651909122,-0.004203488783164208,-0.20202581545258955,-1.1686508766779697,False,False,False,True,2021
BNBUSDT,LONG,1d,2021-02-11 00:00:00+00:00,128.9,111.08500000000001,146.715,164.53,200.16000000000003,2160,2021-02-18 16:00:00+00:00,7.666666666666667,TP1+TP2+TP3,0.026025087259341297,0.0035968729986436397,5.20501745186826e-05,7.2192663311087e-05,0.010071244396202194,-0.0009072477397888985,0.009039753818583527,0.34734768527390236,2.513225744137301,True,True,True,True,2021
BNBUSDT,LONG,1d,2021-02-19 00:00:00+00:00,195.571,161.7871,229.3549,263.1388,330.7066,2160,2021-02-19 14:00:00+00:00,0.5833333333333334,TP1+TP2+TP3,0.02100410643574314,0.003628353035033325,4.200821287148628e-05,6.23269898676729e-05,0.010159388498093313,-4.731254715634856e-05,0.010007740748197805,0.47646591293059803,2.7582047974848973,True,True,True,True,2021
BNBUSDT,LONG,1d,2021-02-20 00:00:00+00:00,334.111,285.0827,383.1393,432.1676,530.2242,2160,2021-02-20 01:00:00+00:00,0.041666666666666664,STOP,0.025013103497947543,0.003670486581490647,5.0026206995895087e-05,4.268523383291379e-05,-0.003670486581490647,-7.063700427820386e-05,-0.0038338350265976597,-0.1532730645324458,-1.0445032127159213,False,False,False,True,2021
SOLUSDT,LONG,1d,2021-02-20 00:00:00+00:00,11.514,9.22247,13.80553,16.09706,20.68012,2160,2021-02-22 14:00:00+00:00,2.5833333333333335,STOP,0.018442692218423196,0.0036704865814906466,3.6885384436846394e-05,2.95444112738651e-05,-0.0036704865814906466,-0.000168370993561297,-0.0039052873707626553,-0.21175256434966128,-1.063969935336653,False,False,False,True,2021
ETHUSDT,LONG,1d,2021-02-03 00:00:00+00:00,1516.2,1203.422,1828.978,2141.756,2767.312,2160,2021-02-23 08:00:00+00:00,20.333333333333332,TP1+STOP,0.016983636340160195,0.003503566684607984,3.396727268032039e-05,3.536869935416358e-05,0.0007007133369215968,-0.0013315153674675207,-0.0007001380025804079,-0.04122426955909514,-0.19983578610228356,True,False,False,True,2021
BTCUSDT,LONG,1d,2021-02-09 00:00:00+00:00,46451.32,39736.73,53165.909999999996,59880.5,73309.68,2160,2021-02-23 09:00:00+00:00,14.375,TP1+STOP,0.024656313570929074,0.003564097565800597,4.931262714185815e-05,5.073826616817839e-05,0.0007128195131601194,-0.0012694793562923422,-0.0006567107364422593,-0.02663458730572568,-0.1842572276201826,True,False,False,True,2021
SOLUSDT,LONG,1d,2021-02-23 00:00:00+00:00,14.3421,11.324380000000001,17.35982,20.37754,26.412979999999997,2160,2021-02-25 22:00:00+00:00,2.9166666666666665,TP1+STOP,0.017268844185051445,0.0036335359866486376,3.453768837010289e-05,3.599110276476235e-05,0.0007267071973297276,-2.7180665370173162e-06,0.0006534603396578451,0.037840421319193136,0.17984143876900444,True,False,False,True,2021
BTCUSDT,LONG,1d,2021-03-14 00:00:00+00:00,61267.41,52376.9,70157.92,79048.43000000001,96829.45000000001,2160,2021-03-24 22:00:00+00:00,10.916666666666666,STOP,0.024918387467146582,0.0036159056333626865,4.983677493429316e-05,4.260496366756779e-05,-0.0036159056333626865,-0.0003284223134347872,-0.0040367696853993345,-0.16199963543875287,-1.1163924324112564,False,False,False,True,2021
BNBUSDT,LONG,1d,2021-04-06 00:00:00+00:00,368.754,316.33050000000003,421.1775,473.60100000000006,578.4480000000001,2160,2021-04-12 07:00:00+00:00,6.291666666666667,TP1+TP2+TP3,0.02532780562661667,0.003600699160597414,5.065561125323334e-05,7.081952655257887e-05,0.010081957649672764,-0.00029211304749808136,0.00966836946436887,0.3817294560334316,2.685136700719182,True,True,True,True,2021
SOLUSDT,LONG,1d,2021-04-04 00:00:00+00:00,22.4916,19.17838,25.804819999999996,29.118039999999997,35.744479999999996,2160,2021-04-14 09:00:00+00:00,10.375,TP1+TP2+STOP,0.024399800051357435,0.00359431545671088,4.8799600102714874e-05,5.814482029016316e-05,0.0046726100937241445,-0.0004276918414720794,0.004137973831859187,0.16959048119859405,1.1512550530681032,True,True,False,True,2021
BNBUSDT,LONG,1d,2021-04-13 00:00:00+00:00,598.212,513.7209,682.7031,767.1942,936.1764000000001,2160,2021-04-16 04:00:00+00:00,3.1666666666666665,STOP,0.025863318575855183,0.0036529194267658238,5.1726637151710365e-05,4.442079829817872e-05,-0.0036529194267658238,-0.0005049958976878671,-0.00425406275990358,-0.16448247920802317,-1.1645651773025798,False,False,False,True,2021
ETHUSDT,LONG,1d,2021-04-03 00:00:00+00:00,2138.01,1907.8370000000002,2368.183,2598.356,3058.702,2160,2021-04-18 03:00:00+00:00,15.125,TP1+STOP,0.03345585761293887,0.00360177693946379,6.691171522587775e-05,6.835242600166325e-05,0.0007203553878927573,-0.0013343231332217653,-0.000749231886556549,-0.022394639982769048,-0.20801729233906696,True,False,False,True,2021
BTCUSDT,LONG,1d,2021-04-14 00:00:00+00:00,63645.05,58468.46000000001,68821.64,73998.23,84351.41,2160,2021-04-18 03:00:00+00:00,4.125,STOP,0.044897653450637266,0.0036517646521769436,8.979530690127454e-05,8.249177759692064e-05,-0.0036517646521769436,-0.0005264092425021881,-0.0043504609791773265,-0.0968972907227867,-1.191331149060733,False,False,False,True,2021
SOLUSDT,LONG,1d,2021-04-19 00:00:00+00:00,32.3739,25.78558,38.96222,45.55054,58.727180000000004,2160,2021-04-23 07:00:00+00:00,4.291666666666667,TP1+STOP,0.017775105513768024,0.0036173609963108594,3.5550211027536046e-05,3.6997155426060394e-05,0.0007234721992621723,-4.85741570551687e-05,0.0006023506757534072,0.03388731927846199,0.16651660599196774,True,False,False,True,2021
ETHUSDT,LONG,1d,2021-04-28 00:00:00+00:00,2668.28,2254.8190000000004,3081.741,3495.202,4322.124,2160,2021-05-12 03:00:00+00:00,14.125,TP1+TP2+TP3,0.02332350648191858,0.0036140736030403605,4.664701296383716e-05,6.688582514086318e-05,0.01011940608851301,-0.00031908544443266394,0.009686787805975646,0.41532296241499,2.6802962169410662,True,True,True,True,2021
BNBUSDT,LONG,1d,2021-05-04 00:00:00+00:00,676.991,554.1442000000001,799.8377999999999,922.6845999999999,1168.3781999999999,2160,2021-05-13 00:00:00+00:00,9.0,STOP,0.02004776998573563,0.0036378687307270937,4.009553997147126e-05,3.281980251001707e-05,-0.0036378687307270937,-0.00026492130547248324,-0.003975705378681065,-0.1983116018145587,-1.0928666405965806,False,False,False,True,2021
SOLUSDT,LONG,1d,2021-04-26 00:00:00+00:00,47.374,37.26086,57.487140000000004,67.60028,87.82656,2160,2021-05-19 04:00:00+00:00,23.166666666666668,TP1+STOP,0.016955044130945143,0.0036194692236759946,3.391008826189029e-05,3.535787595136069e-05,0.000723893844735199,-0.0005162362808712356,0.00013838959965071243,0.008162149185924769,0.038234777283217676,True,False,False,True,2021
BNBUSDT,LONG,1d,2021-08-11 00:00:00+00:00,372.03,335.436,408.62399999999997,445.21799999999996,518.406,2160,2021-08-12 16:00:00+00:00,1.6666666666666667,TP1+STOP,0.0370051856057776,0.0036399423757703018,7.401037121155519e-05,7.546634816186332e-05,0.0007279884751540604,-5.056051132726164e-05,0.0005279512444533802,0.014266953017821143,0.14504384683882604,True,False,False,True,2021
SOLUSDT,LONG,1d,2021-08-14 00:00:00+00:00,44.896,38.0975,51.694500000000005,58.493,72.09,2160,2021-08-17 02:00:00+00:00,3.0833333333333335,TP1+TP2+TP3,0.024049689350493744,0.0036417902051258865,4.809937870098749e-05,6.849340384969244e-05,0.010197012574352477,-8.24871909037256e-05,0.00999793260089807,0.41571982303766475,2.7453345848494504,True,True,True,True,2021
BNBUSDT,LONG,1d,2021-08-14 00:00:00+00:00,411.26,368.844,453.676,496.092,580.924,2160,2021-08-31 00:00:00+00:00,17.0,TP1+TP2+STOP,0.03531032251414731,0.003641790205125887,7.062064502829462e-05,8.008929956162193e-05,0.004734327266663653,-0.00039886642298419736,0.004184750899089539,0.11851352808836257,1.149091700339966,True,True,False,True,2021
SOLUSDT,LONG,1d,2021-08-28 00:00:00+00:00,87.954,70.62809999999999,105.2799,122.60579999999999,157.25759999999997,2160,2021-08-31 22:00:00+00:00,3.9166666666666665,TP1+TP2+STOP,0.018753592007331107,0.0036942363026106614,3.750718401466222e-05,4.711219840144994e-05,0.004802507193393859,-3.6074468637986795e-05,0.004681813342339761,0.24964888542469932,1.2673291470367485,True,True,False,True,2021
ETHUSDT,LONG,1d,2021-08-14 00:00:00+00:00,3324.12,2901.5379999999996,3746.702,4169.284000000001,5014.448,2160,2021-09-07 15:00:00+00:00,24.625,TP1+STOP,0.02864709726553202,0.003641790205125886,5.729419453106404e-05,5.875091061311439e-05,0.0007283580410251773,-0.000554184070258504,5.8128865622494904e-05,0.002029136323435992,0.015961618420708985,True,False,False,True,2021
BTCUSDT,LONG,1d,2021-08-21 00:00:00+00:00,49332.99,44092.714,54573.265999999996,59813.542,70294.094,2160,2021-09-07 15:00:00+00:00,17.625,STOP,0.034714722148220085,0.0036874863112895872,6.942944429644018e-05,6.2054471673861e-05,-0.0036874863112895872,-0.0003798096411270438,-0.004198779868386932,-0.12095098588027198,-1.138656394610055,False,False,False,True,2021
SOLUSDT,LONG,1d,2021-09-04 00:00:00+00:00,146.418,118.66890000000001,174.1671,201.9162,257.4144,2160,2021-09-07 15:00:00+00:00,3.625,TP1+STOP,0.019650466654875003,0.0037241511580051083,3.930093330975001e-05,4.079059377295205e-05,0.0007448302316010217,-0.00012774422777747386,0.0005369944767408456,0.027327314214577438,0.14419244922069543,True,False,False,True,2021
SOLUSDT,LONG,1d,2021-09-08 00:00:00+00:00,173.651,140.3585,206.94350000000003,240.23600000000002,306.821,2160,2021-09-10 14:00:00+00:00,2.5833333333333335,TP1+STOP,0.01927388215203115,0.0036952031462329465,3.85477643040623e-05,4.0025845562555484e-05,0.0007390406292465893,-3.180158650328797e-05,0.0006286654328766836,0.03261747830135159,0.17013014115815878,True,False,False,True,2021
BTCUSDT,LONG,1d,2021-10-07 00:00:00+00:00,55327.45,49650.13,61004.77,66682.09,78036.73,2160,2021-10-22 15:00:00+00:00,15.625,TP1+TP2+STOP,0.03603247763145478,0.003697403475248016,7.206495526290955e-05,8.16782042985544e-05,0.004806624517822421,-0.00033220709760821697,0.00432067426065274,0.11991055138770086,1.1685698597886767,True,True,False,True,2021
BNBUSDT,LONG,1d,2021-10-30 00:00:00+00:00,530.73,472.07500000000005,589.385,648.04,765.3499999999999,2160,2021-11-10 21:00:00+00:00,11.875,TP1+TP2+STOP,0.03365045985475156,0.0037189676912562923,6.730091970950313e-05,7.69702357067695e-05,0.0048346579986331805,9.462684986173816e-06,0.004699849528203082,0.13966672516481068,1.263751104709232,True,True,False,True,2021
SOLUSDT,LONG,1d,2021-11-03 00:00:00+00:00,221.027,187.32769999999996,254.7263,288.42560000000003,355.8242,2160,2021-11-10 21:00:00+00:00,7.875,TP1+STOP,0.024456169988022466,0.0037287562572779166,4.891233997604493e-05,5.0403842478956096e-05,0.0007457512514555834,-0.00014417804479761236,0.0005022570242029699,0.020537027034443777,0.1346982719030366,True,False,False,True,2021
BTCUSDT,LONG,1d,2021-11-09 00:00:00+00:00,67606.96,61453.67100000001,73760.24900000001,79913.538,92220.11600000001,2160,2021-11-16 01:00:00+00:00,7.041666666666667,STOP,0.041343288083731486,0.0037628847649628953,8.268657616746297e-05,7.516080663753718e-05,-0.0037628847649628953,-0.00027120507491147617,-0.004191937222679372,-0.10139341636759878,-1.1140222155383246,False,False,False,True,2021
ETHUSDT,LONG,1d,2021-10-21 00:00:00+00:00,4164.13,3739.1240000000003,4589.136,5014.142,5864.154,2160,2021-11-16 10:00:00+00:00,26.416666666666668,TP1+STOP,0.03643426754970205,0.003718611646185077,7.28685350994041e-05,7.435597975787814e-05,0.0007437223292370162,-0.0007199241246118558,-0.00012342631023212189,-0.003387643516196643,-0.03319150316724924,True,False,False,True,2021
BNBUSDT,SHORT,1d,2022-01-06 00:00:00+00:00,474.0,520.938,427.062,380.124,286.248,2160,2022-01-12 13:00:00+00:00,6.541666666666667,TP1+STOP,0.03534449699603734,0.0035000000000000005,7.068899399207468e-05,6.928899399207468e-05,0.0007000000000000001,-7.661626091269337e-05,0.00048340575110315733,0.013676973565569614,0.13811592888661636,True,False,False,True,2022
ETHUSDT,SHORT,1d,2022-01-08 00:00:00+00:00,3196.58,3592.0409999999997,2801.119,2405.658,1614.736,2160,2022-02-01 13:00:00+00:00,24.541666666666668,TP1+TP2+STOP,0.028343746280240535,0.003506512037155396,5.668749256048107e-05,4.7570561263877036e-05,0.004558465648302016,4.3051876209428464e-05,0.0044972594706870865,0.15866849167438007,1.2825449971463434,True,True,False,True,2022
