symbol,side,timeframe,entry_time,entry,initial_stop,tp1,tp2,tp3,max_holding_hours,exit_time,holding_days,exit_reason,initial_notional,initial_risk_cash,entry_fee,exit_fees,price_pnl,funding_pnl,net_pnl,net_return_on_notional,realized_r,tp1_hit,tp2_hit,tp3_hit,paper_only,fold_year
ETHUSDT,LONG,1d,2023-07-14 00:00:00+00:00,2004.77,1879.886,2129.654,2254.538,2504.306,2160,2023-07-17 00:00:00+00:00,3.0,STOP,0.05647963926878053,0.0035183104647627354,0.00011295927853756106,0.0001059226576080356,-0.0035183104647627354,-3.814749989857963e-05,-0.003775339900806912,-0.06684426369723212,-1.0730547911045452,False,False,False,True,2023
BTCUSDT,SHORT,1d,2023-08-18 00:00:00+00:00,26609.7,28028.33,25191.07,23772.44,20935.18,2160,2023-08-29 00:00:00+00:00,11.0,STOP,0.06594508718217229,0.003515698374248682,0.0001318901743643446,0.00013892157111284196,-0.003515698374248682,2.073100906966253e-05,-0.003765779110656206,-0.05710477112955054,-1.071132591532676,False,False,False,True,2023
SOLUSDT,LONG,1d,2023-10-21 00:00:00+00:00,27.01,23.961100000000002,30.0589,33.107800000000005,39.205600000000004,2160,2023-11-01 00:00:00+00:00,11.0,TP1+TP2+TP3,0.031028572652507788,0.003502518147361384,6.205714530501558e-05,8.167124693023934e-05,0.009807050812611878,-3.46354623874251e-05,0.0096286869579892,0.3103167865896336,2.7490755373367457,True,True,True,True,2023
SOLUSDT,LONG,1d,2023-11-02 00:00:00+00:00,41.203,35.735400000000006,46.6706,52.1382,63.0734,2160,2023-11-11 00:00:00+00:00,9.0,TP1+TP2+TP3,0.026648403867562794,0.003536218551714347,5.329680773512559e-05,7.309963162472594e-05,0.009901411944800174,-9.711229999255073e-05,0.009677903205447771,0.363170089043419,2.7367944214748707,True,True,True,True,2023
SOLUSDT,LONG,1d,2023-11-16 00:00:00+00:00,65.506,54.4348,76.5772,87.6484,109.79079999999999,2160,2023-11-17 00:00:00+00:00,1.0,STOP,0.021244371589673475,0.0035905212765791365,4.248874317934695e-05,3.530770062618868e-05,-0.0035905212765791365,-2.005922530436294e-05,-0.003688376945689035,-0.17361666501267056,-1.0272538892188743,False,False,False,True,2023
BNBUSDT,LONG,1d,2023-11-06 00:00:00+00:00,244.0,228.819,259.181,274.362,304.724,2160,2023-11-21 00:00:00+00:00,15.0,TP1+STOP,0.05683056862616561,0.0035358395996468064,0.00011366113725233123,0.00011507547309218993,0.00070716791992936,-0.0004244333168052912,5.3997992779547635e-05,0.0009501575311475272,0.015271618312363908,True,False,False,True,2023
SOLUSDT,LONG,1d,2023-12-09 00:00:00+00:00,74.979,65.3012,84.6568,94.3346,113.6902,2160,2023-12-11 00:00:00+00:00,2.0,STOP,0.0277895912050963,0.003586899075270157,5.55791824101926e-05,4.840538425965229e-05,-0.003586899075270157,-5.743911278239014e-05,-0.003748322754722392,-0.13488225598780998,-1.04500368593172,False,False,False,True,2023
ETHUSDT,LONG,1d,2023-11-06 00:00:00+00:00,1892.49,1760.994,2023.986,2155.482,2418.474,2160,2023-12-28 00:00:00+00:00,52.0,TP1+TP2+TP3,0.050887791901925376,0.003535839599646806,0.00010177558380385076,0.00012157628556187287,0.009900350879011052,-0.0009221400613192196,0.00875485894832611,0.17204242159296487,2.476033966359964,True,True,True,True,2023
SOLUSDT,LONG,1d,2023-12-21 00:00:00+00:00,82.243,69.0436,95.44239999999999,108.6418,135.0406,2160,2023-12-31 00:00:00+00:00,10.0,TP1+TP2+END_OF_FOLD,0.022218343919907384,0.0035658817010131624,4.443668783981477e-05,5.541957322159404e-05,0.005491442690889632,-0.0001692021383645138,0.005222384291463709,0.23504831459488357,1.4645422168603883,True,True,False,True,2023
BNBUSDT,LONG,1d,2023-12-27 00:00:00+00:00,297.5,273.891,321.109,344.71799999999996,391.9359999999999,2160,2023-12-31 00:00:00+00:00,4.0,TP1+END_OF_FOLD,0.04524382218192617,0.0035904584803129217,9.048764436385234e-05,9.528905564586545e-05,0.002400705641006553,0.0003923031286955284,0.002607232069692363,0.057626255783798264,0.7261557497428944,True,False,False,True,2023
ETHUSDT,LONG,1d,2024-01-11 00:00:00+00:00,2585.81,2343.572,2828.048,3070.286,3554.762,2160,2024-01-22 00:00:00+00:00,11.0,STOP,0.03736133472039897,0.0035,7.472266944079794e-05,6.772266944079795e-05,-0.0035,-0.00013017762489782788,-0.003772622963779424,-0.10097666456545526,-1.0778922753655498,False,False,False,True,2024
ETHUSDT,LONG,1d,2024-02-15 00:00:00+00:00,2776.14,2609.944,2942.336,3108.532,3440.924,2160,2024-02-28 00:00:00+00:00,13.0,TP1+TP2+TP3,0.05824347966677099,0.003486795819626772,0.00011648695933354199,0.00013601301592345192,0.00976302829495497,-0.0003393674861595985,0.009171160833538377,0.15746244705861379,2.6302546257268546,True,True,True,True,2024
BNBUSDT,LONG,1d,2024-02-16 00:00:00+00:00,353.9,335.614,372.186,390.472,427.04400000000004,2160,2024-03-05 00:00:00+00:00,18.0,TP1+TP2+STOP,0.06754143605454137,0.003489863519902073,0.00013508287210908275,0.00014415651726082813,0.004536822575872695,0.00018457461663606324,0.0044421578031388475,0.06576937155365924,1.2728743625090233,True,True,False,True,2024
SOLUSDT,LONG,1d,2024-02-29 00:00:00+00:00,119.421,105.6677,133.17430000000002,146.9276,174.43420000000003,2160,2024-03-05 00:00:00+00:00,5.0,TP1+STOP,0.030826267441366587,0.003550153691573068,6.165253488273317e-05,6.30725963593624e-05,0.0007100307383146136,-0.00038425939312361577,0.00020104621394890224,0.006521912337629076,0.05663028460602193,True,False,False,True,2024
