symbol,side,timeframe,entry_time,entry,initial_stop,tp1,tp2,tp3,max_holding_hours,initial_notional,initial_risk_cash,exit_time,holding_days,exit_reason,entry_fee,exit_fees,net_pnl,net_return_on_notional,realized_r,tp1_hit,tp2_hit,tp3_hit,paper_only
ETHUSDT,LONG,1d,2024-02-26 00:00:00+00:00,3112.6,2890.207,3334.993,3557.386,3779.7789999999995,672,0.09205179974633236,0.006577033959065121,2024-03-05 00:00:00+00:00,8.0,TP1+TP2+STOP,9.205179974633237e-05,0.00010027309219516376,0.008028967556889895,0.08722227679431976,1.2207581117661062,True,True,False,True
BNBUSDT,LONG,1d,2024-02-26 00:00:00+00:00,388.5,361.94,415.06,441.62,468.18000000000006,672,0.09620397940876506,0.006577033959065122,2024-03-05 00:00:00+00:00,8.0,TP1+STOP,9.620397940876505e-05,9.784823789853135e-05,0.001450206272458982,0.015074285714285691,0.2204954819277105,True,False,False,True
BTCUSDT,LONG,1d,2024-03-04 00:00:00+00:00,63113.97,58938.305,67289.63500000001,71465.3,75640.965,672,0.1018425505771466,0.006737975347703859,2024-03-05 00:00:00+00:00,1.0,TP1+STOP,0.0001018425505771466,0.00010352704441407257,0.001479124241934746,0.014523637060859908,0.2195205778600535,True,False,False,True
SOLUSDT,LONG,1d,2024-03-04 00:00:00+00:00,130.16,114.865,145.45499999999998,160.75,176.04500000000002,672,0.057339971968429826,0.006737975347703859,2024-03-05 00:00:00+00:00,1.0,STOP,5.733997196842983e-05,5.060199662072597e-05,-0.006845917316293017,-0.11939171020282734,-1.0160199411572413,False,False,False,True
BNBUSDT,LONG,1d,2024-03-11 00:00:00+00:00,528.9,477.63,580.17,631.4399999999999,682.71,672,0.06888526200622042,0.006677533339116882,2024-03-14 00:00:00+00:00,3.0,TP1+TP2+STOP,6.888526200622042e-05,7.72321786801165e-05,0.008200799233209745,0.11905012762336889,1.2281180514920975,True,True,False,True
ETHUSDT,LONG,1d,2024-03-11 00:00:00+00:00,3878.47,3502.706,4254.2339999999995,4629.998,5005.762,672,0.0689225490727283,0.006677533339116882,2024-03-16 00:00:00+00:00,5.0,STOP,6.89225490727283e-05,6.224501573361142e-05,-0.006808700903923219,-0.09878771164918113,-1.0196431164241382,False,False,False,True
SOLUSDT,LONG,1d,2024-03-11 00:00:00+00:00,144.39,123.24799999999999,165.53199999999998,186.67399999999998,207.81599999999997,672,0.045604438503220456,0.006677533339116883,2024-03-18 00:00:00+00:00,7.0,TP1+TP2+TP3,4.5604438503220455e-05,6.062888851623344e-05,0.014918216685993527,0.32712203407438173,2.2340909327405156,True,True,True,True
BTCUSDT,LONG,1d,2024-03-11 00:00:00+00:00,68955.88,62889.53600000001,75022.224,81088.568,87154.91200000001,672,0.0759032438035402,0.006677533339116883,2024-03-19 00:00:00+00:00,8.0,STOP,7.59032438035402e-05,6.922571046442332e-05,-0.006822662293384843,-0.08988630724457426,-1.0217339168368949,False,False,False,True
ETHUSDT,LONG,1d,2024-03-18 00:00:00+00:00,3644.7,3160.319,4129.081,4613.4619999999995,5097.843,672,0.050798029966679224,0.006751063339449075,2024-03-19 00:00:00+00:00,1.0,STOP,5.079802996667923e-05,4.404696662723015e-05,-0.006845908336042983,-0.13476720141575432,-1.0140488974588184,False,False,False,True
SOLUSDT,LONG,1d,2024-03-25 00:00:00+00:00,183.87,146.793,220.947,258.024,295.101,672,0.03317129092848174,0.00668892126913209,2024-04-12 00:00:00+00:00,18.0,STOP,3.317129092848174e-05,2.648236965934965e-05,-0.006748574929719924,-0.20344625550660797,-1.0089182781778463,False,False,False,True
